formula,band_gap,formation_energy_per_atom,energy_above_hull,volume,density,nsites,cbm,vbm
K2Sb4S7,1.5478,-0.6407888023798151,0.000873026250003,753.9321781820372,3.478598713024405,26.0,4.333,2.7852
K2SbSO4F3,4.932799999999999,-2.45447916790909,0.0,764.1365013503017,3.068531432159952,44.0,4.7665,-0.1663
K2Sc2P2WO12,3.721799999999999,-2.96927733980451,0.00422749864035,1179.778668792301,3.411154863809411,76.0,4.2357,0.5139
K2Sn(AsS3)2,1.0089,-0.8667852744999991,0.0,294.9866986309344,3.034925657373443,11.0,3.0529,2.044
K2Sn(AuS2)2,1.6433,-0.8999656099444431,0.0,522.2477198864116,4.572899649961282,18.0,3.0387,1.3954
K2Sn(S2O7)3,3.4436,-1.897640833983333,0.0,980.1764573561126,2.45743999938238,60.0,2.3871,-1.0565
K2Sn2Hg3S8,1.7526000000000002,-0.7854912078,0.0,896.5918122658569,4.348283674180082,30.0,2.9234,1.1708
K2Sn2S5,1.406299999999999,-1.028475990222223,0.0,483.4962558094525,3.269186103197366,18.0,3.4873,2.081
K2Sn3(SbS5)2,1.816599999999999,-0.83944356967647,0.0,982.7928967245504,3.374144476813362,34.0,4.1518,2.3352
K2SnS3,2.2443,-1.164566427,0.0,364.2159657987095,2.67262669946739,12.0,2.907,0.6627000000000001
K2SrTi10O22,2.6409,-3.411967056509522,0.005957928214302,453.6017167473249,3.647876426467441,35.0,4.0989,1.458
K2Ta4O11,3.3655,-3.200980261990259,0.0,422.95470228614414,7.679198323579201,34.0,4.9058,1.5403
K2Te(WO4)3,2.8728999999999996,-2.145548038467592,0.0002838956249995,1139.7634175539865,5.532279475521455,72.0,3.54335,0.67045
K2Th(CuS2)2,1.126,-1.4406986949444431,0.012697431388888,209.501642391138,4.48291829008372,9.0,4.9507,3.8247
K2Ti(CuS2)2,1.6735,-1.273278239203703,0.0,398.5077399150707,3.178635900751431,18.0,4.4393,2.7658
K2Ti(GeO3)3,2.8409,-2.377613964855555,0.069619517611113,1332.845163878797,3.647716419172154,90.0,2.8898,0.0489
K2Ti(Si2O5)3,3.383966666666666,-3.1883499390763888,0.0027429881250006665,547.5575382731037,2.6967512623286987,40.0,4.3746,0.9906333333333333
K2Ti(SiO3)3,3.2962999999999996,-3.139133571855556,0.0029163053333325,430.1682639250343,2.740342712752799,30.0,4.2168,0.9205000000000001
K2Ti(TeO4)3,1.520099999999999,-1.986309178768518,0.0,267.87813914792315,4.344510664358402,18.0,3.5161,1.996
K2Ti2O5,3.2005999999999992,-3.057675286240742,0.0,140.618085361089,2.998595086863957,9.0,3.3564,0.1558
K2Ti4O9,3.0211,-3.258138655522222,0.002382728333326,400.1781887743609,3.432957023281483,30.0,3.9344,0.9133
K2Ti6O13,2.7535,-3.347455425690477,0.0,267.29211015758693,3.562162097742717,21.0,3.981,1.2275
K2Ti8O17,2.7826,-3.372458896524693,0.010685423888872,356.04792864998063,3.41914188467676,27.0,3.6241,0.8415
K2TiAl(PO4)3,2.9115,-2.985116810619047,0.0,953.8062241488692,3.049879036698906,76.0,4.5191,1.6076
K2TiCr(PO4)3,2.53955,-2.838224759599309,0.0061758712828945,1475.0790187747534,3.126182569361213,114.0,3.90465,1.3651
K2TiGe(PO5)2,3.228399999999999,-2.7678868206011917,0.000240342734374,868.3943190805359,3.217421607807739,64.0,4.236,1.0076
K2TiH2O3F4,2.5197000000000003,-2.589494819819445,0.005942616041662,663.2715070931911,2.524300982547448,48.0,2.1912,-0.3285
K2TiO3,3.4121,-2.761319902138887,0.0,190.45055999352945,3.03529082731535,12.0,3.9502,0.5381
K2TiO3F4,0.129699999999999,-2.640622786033333,0.089901239,648.4852110414758,2.561210493003101,40.0,-0.2227,-0.3524
K2TiOF4,3.031599999999999,-3.413155031291666,0.0,2006.0830797144065,2.887948384162979,128.0,2.0645,-0.9671
K2TiPCO7,0.135299999999999,-2.558234092706348,0.112380524270834,379.653812477666,2.458472940037145,24.0,3.0927,2.9574
K2TiSi3(HO5)2,3.1248,-2.834718550574074,0.0,952.691246044839,2.595881845343617,72.0,3.6737,0.5489
K2TiSi3O10,0.7994000000000001,-2.795934390645834,0.14973736921875,937.255553760094,2.624347340470252,64.0,1.1846,0.3852
K2TiZnO4,3.6582,-2.522992791916666,0.0,1015.160635519494,3.3430630196572,64.0,3.5047,-0.1535
K2U(WO5)2,2.0582,-2.655209157466665,0.0,970.169398506774,5.777663598940295,60.0,2.6084,0.5502
K2U2WO10,1.9063999999999992,-3.025775993049999,0.002546960999994,2196.1524501408217,5.43244948801416,120.0,2.6439,0.7375
K2VCuS4,1.2285499999999994,-1.2590938693124991,0.0051898549999995,409.4803583902864,2.6030074719081773,16.0,2.74625,1.5177
K2W2O7,2.4361,-2.283939672227272,0.0,320.9374642914357,5.772893584880375,22.0,2.9199,0.4838
K2W3O10,1.7366,-2.2581741993,0.005346990166666,1376.0619816395892,5.717817889477539,90.0,2.2843,0.5477000000000001
K2W4O13,1.9062,-2.251699962605264,0.0,862.8399975130764,5.897924397550806,57.0,2.3047,0.3985
K2WO4,4.52935,-2.247694650642857,0.008662033571428,400.25156253874536,4.10177719029259,21.0,3.11805,-1.4112999999999993
K2WO8,2.6972,-1.309973076621212,0.125890267878787,1077.3191031328042,3.607081908598506,66.0,2.6788,-0.0184
K2WS4,1.9435,-1.134914741964286,0.0,804.9928283657441,3.220415034886207,28.0,2.2322,0.2887
K2Y4Sn2S11,1.7939,-1.742267925631578,0.0,2144.479112222627,3.171525001571357,76.0,3.4213,1.6274000000000002
K2YTi(PO4)3,2.5749,-3.087821092921678,0.005935697763169,1645.8356051955311,3.0278281627837833,114.0,3.29935,0.72445
K2Zn(GeO3)2,2.872499999999999,-2.114221985409091,0.0,356.82183306670873,3.582244906587079,22.0,2.4812,-0.3913
K2Zn(PO3)4,4.849699999999999,-2.592679571214285,0.006197255921053,545.2609334326855,2.7986850862292023,38.0,4.9514,0.1017
K2Zn(SO4)2,4.5647,-2.113569017461537,0.0,795.511249134019,2.8031991244259613,52.0,4.333,-0.2317
K2Zn(Si2O5)2,4.2665,-2.946104038647059,0.0,997.203413675506,2.770497039027837,68.0,4.5495,0.283
K2Zn(SiO3)2,3.9235,-2.734427540409092,0.0,327.36281788504044,3.000601134353356,22.0,4.5102,0.5867
K2Zn2(MoO4)3,3.6629,-2.043182530236842,0.0,1278.4147132103458,3.578884992561264,76.0,2.9487,-0.7142000000000001
K2Zn2(SO4)3,4.4939,-2.023256349052632,0.011214968421062,970.2506446294942,3.403755570902228,76.0,4.9262,0.4323
K2Zn2O3,1.4031,-1.655289340642857,0.006239237499999,207.94774285999776,4.104683120350914,14.0,1.9274,0.5243
K2Zn2Si8O19,4.2227,-2.99216316966129,0.008270049784945,433.88379275174486,2.823240773207796,31.0,5.0659,0.8432000000000001
K2Zn3(P2O7)2,4.207899999999999,-2.5314932842639752,0.0,1360.6052146896518,3.037973005520904,92.0,4.1163,-0.0916
K2Zn3(SeO3)4,4.126,-1.630016071613095,0.0,717.7176583788006,3.619716742742592,42.0,3.9425,-0.1835
K2Zn3O4,1.4102,-1.708242246055554,0.0,261.7476124595242,4.293919767100468,18.0,2.0234,0.6132000000000001
K2Zn3P4(HO3)4,5.052899999999999,-2.067547075622857,0.0,1522.404067832461,2.593083233829037,100.0,4.129,-0.9239
K2Zn3S4,2.49915,-1.1259875719444445,0.0020743801388875,615.6407878661711,3.2601709391614606,27.0,3.5593,1.0601500000000001
K2Zn6O7,0.7753000000000001,-1.728900458966665,0.012404533666667,400.7164422545479,4.832244726606037,30.0,1.90005,1.12475
K2ZnCr2(H2O5)2,2.695999999999999,-1.707506785763158,0.001676729342108,493.1650170197312,2.771960615712618,38.0,1.5784,-1.1176
K2ZnCr4(HO4)4,2.5866,-1.67501230961111,0.006171720300917,384.77968739417287,2.63944776338261,27.0,0.9216,-1.665
K2ZnGeO4,3.0302,-2.044669127593749,0.0,1020.3452683917542,3.648606377976184,64.0,2.9332000000000003,-0.097
K2ZnH12(SO7)2,5.0087,-1.628747323693547,0.000815615241939,677.1527668600951,2.176715809912842,62.0,3.8717,-1.137
K2ZnH12(SeO7)2,3.6817,-1.424782442393144,0.0,720.0189521460779,2.479730632286451,62.0,2.2219,-1.4598
K2ZnH4(I2O7)2,3.1176,-1.238685679979999,0.0,368.30862812089794,3.964131208257614,25.0,4.221,1.1034
K2ZnO2,1.9785,-1.5774439758999992,0.0,167.76202198412008,3.4763287067969992,10.0,2.5089,0.5304
K2ZnP2O7,4.129,-2.595199219273809,0.0,732.6420057650478,2.8789088788769,48.0,4.1715,0.0425
K2ZnP4(HO2)8,5.0611,-2.108493468808756,0.01005234677419,370.4856468760164,2.382459708321905,31.0,4.4279,-0.6332
K2ZnS2,2.804299999999999,-1.252977908624998,0.0,261.8029094266517,2.635211962151513,10.0,3.3082000000000003,0.5039
K2ZnSi3O8,3.2442,-2.839284471035714,0.023660943303568,216.20954061564905,2.733066020593664,14.0,4.3304,1.0862
K2ZnSiO4,3.7041,-2.466005657124999,0.0,961.7463681194748,3.255496932493109,64.0,4.3991,0.6950000000000001
K2Zr2ZnH12(OF2)6,5.1227,-2.4082747468428423,0.0,762.0027291741869,2.885780442836404,70.0,2.9884,-2.1343
K3Ag9(SbS3)4,1.625299999999999,-0.454317721498016,0.006626980912704,716.1581685061146,4.544440484270988,28.0,4.1437,2.518399999999999
K3Ba7Ti10(O9F)3,0.290999999999999,-3.381346201301667,0.063459992949999,651.2830860768236,5.21716248800692,50.0,3.948,3.657
K3Bi(PS4)2,2.1148,-1.017656257038264,0.0,1503.0872964504783,2.8491243314749983,56.0,3.7932,1.6784
K3Bi3(PS4)4,2.3129,-0.832183550204669,0.010051497067313,6119.89470758357,2.99807595849354,208.0,3.8961,1.5832000000000002
K3Bi7(SO6)4,3.1702999999999992,-1.949275281822368,0.0,2520.2021355068287,5.5146646751555295,152.0,5.1941,2.0238
K3Cu2(BiS2)5,0.5758000000000001,-0.8383718468374891,0.0,1025.1201631985014,5.21571330710694,40.0,4.3662,3.7904
K3CuP2S7,2.3196,-1.014379339502746,0.0,1378.04073541174,2.252113277136547,52.0,3.9751,1.6555
K3HWS4O,2.5955,-1.187640731799999,0.155135092604165,531.1211695868496,2.791334261876134,20.0,2.5162,-0.0793
K3LiTi7O16,2.9242,-3.243218656237653,0.003254682361124,367.1516826933135,3.23510920906641,27.0,3.8168,0.8926000000000001
K3MgSbS4,1.901533333333333,-1.141213770009258,0.15181318268518532,290.8556397674492,2.238629826452845,9.0,3.0247333333333333,1.1232
K3MoHS4O,2.1188,-1.1760195038,0.1478307744375,525.3242680324746,2.266436223147445,20.0,2.1155,-0.0033
K3Na(WO4)2,4.7838,-2.23836434879495,0.007632874285734,520.2185538882584,4.059971332572283,28.0,3.491,-1.2928
K3NaTi2(SiO4)3,2.6024000000000003,-2.975829658085523,0.066809195011904,1622.3487817150096,3.145960912269665,126.0,4.3187,1.7163
K3Nb2Cu3S8,1.8542,-1.196502549796875,0.0,833.3484339007555,2.989974872639653,32.0,3.4474,1.5932
K3Nb7O19,2.1353999999999997,-2.9638058351896546,0.0032855380028729998,1359.3357104668685,3.934699863507375,87.0,2.22825,0.09285
K3NbO8,2.3512,-1.685816469312499,0.001290267500002,180.96990938157543,3.103214612560229,12.0,2.8348,0.4836
K3P(W3O10)4,3.2441,-2.227268613953443,0.029337441082624,1726.3533073474473,5.760342402882346,112.0,2.9415,-0.3026
K3Sb7(SO3)3,1.8464,-1.588929315647726,0.007282793409096,1056.296456243084,3.803719350424796,44.0,4.6386,2.7922
K3SbS3,2.6955,-1.151684633526786,0.0,855.3135285803156,2.603468961599469,28.0,3.5669,0.8714000000000001
K3SbS4,2.1596,-1.0526524378124995,0.0039842425000005,352.8731152526918,2.5982940696296897,12.0,2.8770499999999997,0.71745
K3Sn2P5S18,1.318299999999999,-0.80187052964158,0.0,1497.7534941759095,2.409738315743884,56.0,3.1264,1.8081
K3Sn2S3BrO12,3.4126,-2.020369124249999,0.010793510019841,723.5896741746689,3.317484496497929,42.0,4.5932,1.1806
K3Sn2S3ClO12,3.9145,-2.048092998535714,0.005600877440477,717.1370589963451,3.14148077210588,42.0,4.9527,1.0382
K3Ta2Cu3S8,2.313,-1.223357986963542,0.0,816.1702956181317,3.769404859454156,32.0,3.9224,1.6094
K3TaNbCu3S8,1.9736,-1.209867136817707,6.313156250126184e-05,832.5002737707223,3.34424343834841,32.0,3.507,1.533399999999999
K3TaO8,3.04,-1.7564790782569442,0.022069399166668,180.21599919980704,3.927424982251117,12.0,3.3938,0.3538
K3Th2Cu3S7,1.424499999999999,-1.551446760616665,0.008231557500002,718.2321593686903,4.607611653384328,30.0,5.1034,3.6789
K3Ti3(PO4)5,2.6389,-2.978975377982719,0.001680608508057,1737.7076800335042,2.812316783426459,124.0,3.392,0.7531
K3TiFeH4S4O19,2.4305,-2.043687683127603,0.008519335781248,817.6841548788847,2.669615564141969,64.0,2.4394,0.0089
K3TiO4F3,2.5471,-2.434443654098484,0.124338824448051,359.3563854629806,2.644567307577887,22.0,2.7692,0.2221
K3W2(O2F3)2,1.3463,-2.673083131116668,0.0,501.185824693983,4.393084452103004,30.0,1.1753,-0.171
K3WS3ClO,2.776399999999999,-1.501829202138887,0.161618833124999,1031.2345630557718,2.8905956733659157,36.0,2.5235000000000003,-0.2529
K3Zn(BO2)5,4.3815,-2.648206880135965,0.0,1057.1249060562006,2.492888726630068,76.0,3.8288,-0.5527000000000001
K3ZnNCl4O3,3.3316,-1.760378148479166,0.0,1067.960196092998,2.403958090578852,48.0,2.4165,-0.9151
K3ZnPCO7,4.061,-2.296817968568681,0.030521990544872,380.5981907156465,2.946612763022948,26.0,4.471,0.41
K4BaTi6S20O,1.1228,-1.5663243589531244,0.0006483559960925,1466.704505793373,2.803862639952907,64.0,3.87445,2.7516499999999997
K4Ca(WO4)3,2.4664,-2.34307488595,0.060847979750001,276.3354629200447,5.648497436720823,20.0,3.681499999999999,1.2151
K4H6W2S2O9,4.039,-1.676746811586956,0.049536519408208,797.8040050754573,3.07314925986956,46.0,2.8932,-1.1458
K4Li3Nb18P12(WO42)2,0.8404,-2.877668525485482,0.002820694960499,1785.5711754685965,3.657453792359318,123.0,2.4998,1.6594
K4Li5Ti8(PO5)8,0.0114,-2.992316805684249,0.043815345472903,887.1946066600016,2.736013588060149,65.0,3.4947,3.4833
K4Mg(WO4)3,4.6083,-2.344874842449999,0.004847733749999,753.268008042617,4.074747513224073,40.0,3.334699999999999,-1.2736
K4MgMo2(SO3)2,1.663,-1.850473041933333,0.175589523523809,333.54592925895923,2.652038959740253,15.0,2.9003,1.2373
K4MgNb2(CuS4)2,0.0148,-1.133605603764705,0.192378730441181,457.2816876893194,2.723941310940718,17.0,3.1006,3.0858
K4MgTi2O6,0.604699999999999,-2.415682423897436,0.187121709826921,243.2965532674132,2.541886564004919,13.0,3.2117,2.607
K4MgZn4H16(Br3O2)4,1.5892999999999997,-1.3434060753111108,0.0962611105277775,960.1403754656346,2.6726483795313722,45.0,2.08295,0.49365
K4Mo2H6S2O9,3.371699999999999,-1.6498430441956522,0.064425477910629,800.8703039980818,2.332369227048436,46.0,2.3455,-1.0262
K4MoS3O14,2.7304,-2.145927878818181,0.0,1469.4868685001638,2.5878189582526723,88.0,2.0978,-0.6326
K4MoWO8,4.4095,-2.229603135642856,0.00069268428572,272.0541249583171,3.443519441158082,14.0,3.2709,-1.1386
K4Na4Mo3W5O24,0.193099999999999,-2.163457768362931,0.013751252937502,515.470406732801,5.9253170939053375,40.0,3.8487,3.6556
K4Na4Mo5(WO8)3,0.593,-2.126276935112931,0.03601475225,514.2806502425321,5.371391755076118,40.0,3.8832,3.2902
K4Nb6O17,2.6581,-2.9229413715370383,0.0,1767.044971879869,3.705609702472035,108.0,2.3668,-0.2913
K4Ti2H2O5F8,2.6604,-2.765905523246032,0.017451118690481,634.0607062559699,2.546233741738657,42.0,2.2195,-0.4409
K4Ti2PO4F9,3.061499999999999,-3.357076941640476,0.0,1306.2725231370164,2.63436311603719,80.0,1.7521,-1.3094
K4Ti3Co(PO4)6,1.4530999999999992,-2.86126431518045,0.002810555471488,1002.8725370598952,3.075634929334246,76.0,3.6552,2.2021
K4Ti3Mn(PO4)6,1.2569,-2.839669269862847,0.070213325953945,1013.3818789913556,3.030645863141402,76.0,3.589,2.3321
K4Ti3Ni(PO4)6,2.308099999999999,-2.844651223733083,0.01367145062501,990.3392651279504,3.113754584215249,76.0,3.8261,1.518
K4TiO4,3.2205333333333326,-2.3474970955370353,0.030198502499999332,461.06958717757396,2.571957851974604,24.0,3.1539,-0.06663333333333334
K4TiSn3(PO5)4,3.3035,-2.641559012997024,0.0,950.9064754707196,3.50746367779177,64.0,4.5297,1.2262
K4W2Cl10O,1.184,-1.8255250661176472,0.01090432102941,487.2561499008067,3.048750778588118,17.0,1.6087,0.4247
K4WO5,3.3802,-2.078901624233332,0.0,1070.4520788843113,3.911293244210028,60.0,3.5931,0.2129
K4WS3O14,3.4401,-2.171600656772726,0.007167021874999,1443.1917109199096,3.039521000455684,88.0,3.0125,-0.4276
K4Zn(WO4)3,4.31,-2.2044483937,0.020533176749998,758.0443858780336,4.229154120621338,40.0,3.1192,-1.1908
K4ZnO3,1.694599999999999,-1.487419703312499,0.0,614.5834668899363,2.915887774537482,32.0,1.9725,0.2779
K5Li3Ti8(AsO5)8,3.056899999999999,-2.552959109420573,0.008487034687499,961.285092136641,3.176025500080717,64.0,2.9246,-0.1323
K5Na3Cu8(S2O9)4,0.271899999999999,-1.8012154540064662,0.003239148138891,1705.537790939069,3.12594485734201,120.0,2.033,1.761099999999999
K5RbZn4Sn5S17,1.5614,-1.075155528007811,0.0,964.7430930712457,2.893808542329515,32.0,2.5509,0.9895
K5Zn4Sn5H4S17N,1.5343,-0.950599953576387,0.0,968.6846769967138,2.766444865099282,36.0,2.706,1.1717
K6Mg(SbS4)2,0.8594333333333329,-1.0935217671666653,0.12251457789216268,541.8041611995513,2.3263287029087145,17.0,2.208066666666667,1.3486333333333331
K6Na2MnH24(WO6)6,1.8851,-1.770014516589196,0.007529464644438,934.3515188890262,3.623227517436476,75.0,0.9756,-0.9095
K6Na3Ti2Al2Si8Cl3O26,3.2034,-3.033737014486092,0.005076078399963,772.1513198097208,2.581252835841531,50.0,4.0047,0.8013
K6Sb2H18S8O9,2.250299999999999,-1.203441113046511,0.020531710290691,1410.0672293154162,2.112122227297128,86.0,2.0856,-0.1647
K6Sn2S7,2.0416,-1.224611323566665,0.0,1912.1496278216048,2.419281403682395,60.0,2.5604,0.5188
K6Ti2O7,3.4514,-2.5437789395111103,0.0001557994999995,585.832994294334,2.5083789299945765,30.0,3.0815,-0.3699
K6Ti2S6O,2.5171,-1.765899656844443,0.0,1780.728038061054,2.009412544022465,60.0,2.5541,0.037
K6U2(Cu4S5)3,0.555399999999999,-1.044244286957141,0.0,3300.70091582682,3.93247783694494,140.0,3.3745,2.8191
K6Zn4Sn5S17,1.5896,-1.069322186749999,0.0,968.1485509730036,2.804098022876617,32.0,2.6973000000000003,1.1077
K6ZnS4,1.9713999999999992,-1.266701478522727,0.0,634.0548290806395,2.243151334550573,22.0,2.2903,0.3189
K7Bi2P6(W2O17)2,0.2834,-2.431596407709567,0.010656248401469,1660.892134344018,4.312745157923574,106.0,0.6643,0.3809
K7RbTi8(PO5)8,3.0963,-3.04758549612593,7.713349608007292e-05,902.2013238923048,2.999821440842235,64.0,3.6932,0.5969
K8Cu9S8(ClO18)2,0.046699999999999,-1.767616892825397,0.00951858496032,962.2613898746268,3.085666646109368,63.0,1.5493,1.5026000000000002
K8MgTi2O8,0.3797,-2.151294387350876,0.176897161342102,405.93692015630256,2.294111398626851,19.0,3.178,2.7983
K8Ti5P2(O4F11)2,3.11,-3.413051621810053,0.0,2843.132606639233,2.710071924315754,180.0,1.8582,-1.2518
K9Bi(PS4)4,2.1005,-1.139530151794046,0.0,1657.507283821219,2.399982140829972,60.0,3.4838,1.3833
KAg2SbS3,1.688299999999999,-0.537853720947412,0.007809438055563,726.0927770122515,4.32498871764894,28.0,4.1221,2.4338
KAg2SbS4,0.569599999999999,-0.47151298855123,0.00594227557638,213.800709573496,3.921085921459203,8.0,2.7011000000000003,2.1315
KAsW2O9,2.3938,-2.095903530365385,0.0,814.7567653968985,5.100860551924955,52.0,2.1305,-0.2633
KBa2Zn3B9O19,3.6287,-2.762903461316177,0.007249001139695,850.921154580687,3.55660281661499,68.0,4.6509,1.0222
KBa4Ti5O14F,1.1399,-3.417522567156666,0.043107554900007,326.742486825656,5.441567076472163,25.0,4.2379,3.098
KBa6Zn4(GaO3)7,2.457999999999999,-2.471919121916666,0.0,1249.232989987344,5.180725663052623,78.0,3.352,0.894
KBaBiWO6,2.38565,-2.3260221560999996,0.0220281759999935,397.2985987821253,6.950632213798986,25.0,5.32355,2.9379
KBaCeWO6,0.5378000000000001,-2.928468507725,0.010766387384615,625.3574919048049,6.334351036765413,40.0,4.2159,3.6781
KBaGdWO6,2.7963,-2.9375946584749997,0.00028720625,385.23900081373046,6.6088630355947995,25.0,4.3291,1.5328
KBaLaWO6,2.9217,-2.909092598100001,0.001044110875,406.5526294481623,6.058112983924952,25.0,5.38415,2.46245
KBaNa2Ti3Fe(Si2O9)2,2.650699999999999,-3.084584238666954,0.004915829124993,394.0139634350408,3.465017795266011,30.0,4.6224,1.9717
KBaNdWO6,2.80415,-2.8929567930999998,0.0001694363750005,398.6352686884199,6.2468061209832815,25.0,4.36365,1.5595
KBaPrWO6,2.8086,-2.873912908016667,0.0002192498749995,401.67991994734314,6.146620749141696,25.0,4.38365,1.5750499999999996
KBi(PS3)2,2.2272,-0.81036056915357,0.0,514.2889233176055,3.244408851988575,20.0,4.4926,2.2654
KBi(WO4)2,2.7107,-2.152997771020833,0.0,346.5239280636538,7.128121938287872,24.0,4.7176,2.0069
KBi3S5,1.422699999999999,-0.6277094283680541,0.011796308333348,1212.1805061007378,4.52807326498068,36.0,3.2137,1.791
KBiP2S7,2.3782,-0.7979409535487001,0.0,1151.0827790937833,3.084146401755438,44.0,4.4617,2.0835
KBiS(ClO2)2,4.2054,-1.930319004138889,0.0,750.9067944185588,3.671306539025324,36.0,4.0226,-0.1828
KBiS2,1.4158,-0.9206185710937512,0.0,108.9948255442475,4.756507849741324,4.0,3.786299999999999,2.3705
KCaBiWO6,2.135299999999999,-2.207533469725001,0.176319221999996,154.30411253557875,6.112440664157719,10.0,5.3603,3.225
KCaDyWO6,2.8505000000000003,-2.8783435038916663,0.102628999624993,145.33763671632929,5.958485576370652,10.0,4.5631,1.7126
KCaEr2CuS5,1.3723,-2.016900431974998,0.0,458.5010550995067,4.618100989664169,20.0,4.6252,3.2529
KCaGdWO6,2.8078000000000003,-2.834556823724999,0.127792356249971,148.87762348211973,5.758248700694466,10.0,4.3753,1.5675
KCaInWO6,3.432,-2.359078096391665,0.111667983250005,136.68384987121158,5.756454687556644,10.0,6.2379,2.8059000000000003
KCaLaWO6,2.691733333333333,-2.807410714308333,0.156725528666644,307.69297874395966,5.413215413779503,20.0,5.383866666666667,2.692133333333333
KCaNdWO6,2.8385,-2.796090935849999,0.1365773972083255,378.3932413735387,5.472279738850615,25.0,4.432650000000001,1.59415
KCaPrWO6,2.8230000000000004,-2.763892283808333,0.15170033470832633,303.0788503789075,5.498153613259238,20.0,4.585533333333333,1.7625333333333335
KCaSmWO6,2.8322000000000003,-2.812806633224999,0.137650297874995,151.4291374428555,5.585670512907148,10.0,4.421,1.5888
KCaTbWO6,2.8457,-2.866703820391667,0.111446776541662,146.50357186431154,5.870548787030186,10.0,4.5506,1.7049
KCaTiBiO6,0.6149,-2.416488118058333,0.147847998500001,134.47967943871595,5.334532745769671,10.0,3.559,2.9441
KCaYWO6,2.8432999999999997,-2.863551791724999,0.110861952249983,145.5327863065307,5.110781355915319,10.0,4.5965,1.7532
KCd4Ga5S12,1.9747,-1.00185828703409,0.005421799374996,542.0617855583998,3.743866078492269,22.0,3.1755,1.2008
KCeMgWO6,0.1377,-2.743557708225,0.142943144416674,127.2146430697994,6.309266005434661,10.0,5.3146,5.1769
KCeMnWO6,0.1443,-2.491905383518101,0.193447588416665,134.13199450985206,6.363123086211287,10.0,4.7599,4.6156
KCeTi2O6,0.029399999999999,-3.341069330391666,0.071432667540019,120.52753460150376,5.110601224315857,10.0,5.7766,5.7472
KCrSnS4,0.102999999999999,-1.052219424607147,0.0,172.649084469169,3.251503736337137,7.0,2.9629000000000003,2.8599
KCu(BiS2)2,0.721399999999999,-0.78785236340625,0.0,407.447380678243,5.28885887404528,16.0,4.5283,3.8069
KCu2AsS3,1.1692,-0.6722343421071421,0.0,588.6755170829217,3.805908475074844,28.0,4.9949,3.8257
KCu2BiS3,0.6686000000000001,-0.6907289724642851,0.032820213660713,655.0900951371739,4.779319152070868,28.0,4.5273,3.8587
KCu2H3(SO5)2,0.5186000000000001,-1.589814590333333,0.005437447361106,200.2298338147905,3.2620179630531743,18.0,2.0357,1.5171
KCu2SbS3,0.9539,-0.6965487631785701,0.001910299752747,622.7383577244839,4.097311623659423,28.0,5.2139,4.26
KCu3S2,0.4727,-0.6254775112083331,0.005858932499998,212.8836098399082,4.584443789488176,12.0,5.115,4.6423
KCu4AsS4,1.2885,-0.570816937974999,0.001837889799995,395.1801754056408,4.172262438318803,20.0,5.2251,3.9366
KCu7S4,0.194199999999999,-0.452950580604166,0.016819276093745,196.520250286826,5.172745823747068,12.0,5.5835,5.3893
KCuS,1.8615,-0.921985167416667,0.0,351.6022171810362,2.544808244700729,12.0,2.6781,0.8166
KDySnWO6,2.522599999999999,-2.4822156423916653,0.12799806258333,147.3800626040445,6.761862509451725,10.0,4.9463,2.4237
KDyTiO4,2.268699999999999,-3.392538036035713,0.010841475357141,384.47864873041567,5.415306083690483,28.0,4.0562,1.7875
KEr(WO4)2,3.2910999999999992,-2.6854459251875,0.0,326.9749107467598,7.130531144487308,24.0,4.2878,0.9967
KEuBiWO6,0.416699999999999,-2.2651734949750004,0.1282909769999995,382.7056494585295,7.32546235802463,25.0,5.224600000000001,4.8079
KEuDyWO6,0.3304,-2.918474499391667,0.059729896166663,146.62307397438198,7.173381771189853,10.0,4.4341,4.1037
KEuSbWO6,0.457499999999999,-2.2400087577249996,0.16940745158332898,373.3624850938701,6.586080201839289,25.0,5.55405,5.096550000000001
KEuYWO6,0.3611,-2.903951260225001,0.063406321979158,147.09529998597375,6.319558306921245,10.0,4.4713,4.1102
KGd(WO4)2,3.2041999999999993,-2.6606186012291664,0.0001751947916665,335.30973234023134,6.854232238245045,24.0,4.1826,0.9783999999999999
KGd2CuS4,0.8971,-1.913766812156248,0.009135925312502,377.5099730059538,4.798099186785418,16.0,3.9992,3.1021
KGdHfTiO6,0.8886000000000001,-3.393466040058333,0.182236036249994,128.82082321504944,6.686220560195965,10.0,3.4405,2.5519
KGdSnWO6,2.23215,-2.446878362225,0.1456790053333325,225.93932133117954,6.5602346662155195,15.0,4.596550000000001,2.3644
KGdTiO4,2.1484,-3.364131046154763,0.006935406428567,393.776741664456,5.198880554669147,28.0,3.8993,1.7509
KGeBiS4,1.804799999999999,-0.9072318346071412,0.0,751.5577912305343,3.968007145268704,28.0,4.058,2.2532
KH8WN2(OF)3,3.7674499999999993,-1.4558523792916667,0.071955055925921,288.3164812788903,3.148423195842491,27.0,2.9839,-0.78355
KHfCuS3,0.757,-1.5218820332916652,0.0,260.54574531585934,4.8096739623457765,12.0,4.4809,3.7239
KHfInWO6,0.5172999999999991,-2.532502573391666,0.117163085333331,134.70347742555197,7.547339838739859,10.0,4.9856,4.4683
KHgSbS3,1.8396,-0.770323153291666,0.011415043749999,705.8413930428226,4.306545837113519,24.0,3.4987,1.6591
