material_id,formula,chemsys,band_gap,formation_energy_per_atom,energy_above_hull,volume,density,nsites,elements,crystal_system,spacegroup,is_stable,cif_path
mp-1202182,ZnS,S-Zn,1.992999999999999,-0.9504746987078371,0.012223650912698001,734.9236543073599,3.964315085688287,36,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-1202182.cif
mp-1202959,ZnS,S-Zn,1.992499999999999,-0.9504713439856151,0.012227005634921,734.9871463532437,3.9639726273520193,36,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-1202959.cif
mp-1244890,ZnS,S-Zn,0.9376000000000001,-0.513779709363392,0.448918640257144,2502.916739121837,3.2334152880082963,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1244890.cif
mp-1244921,ZnS,S-Zn,1.0285,-0.521620586363392,0.44107776325714204,2396.181021036189,3.377444849883982,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1244921.cif
mp-1244922,ZnS,S-Zn,0.6826000000000001,-0.5456069979633921,0.417091351657143,2393.493708555356,3.381236900669817,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1244922.cif
mp-1244936,ZnS,S-Zn,1.2177,-0.519685307463391,0.44301304215714404,2358.769478276966,3.431013214059465,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1244936.cif
mp-1244969,ZnS,S-Zn,0.1129,-0.5348122423633921,0.42788610725714205,2327.1608270789975,3.477614935211221,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1244969.cif
mp-1244974,ZnS,S-Zn,0.9256000000000001,-0.49705861636339205,0.46563973325714303,2278.4554984992583,3.551954055814996,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1244974.cif
mp-1244979,ZnS,S-Zn,0.8320999999999991,-0.48076335556339206,0.481934994057143,2365.20921388297,3.421671622698515,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1244979.cif
mp-1244980,ZnS,S-Zn,1.4016,-0.618171767763392,0.344526581857143,2425.069893267038,3.337210721784858,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1244980.cif
mp-1244986,ZnS,S-Zn,1.4278,-0.5367029766633921,0.425995372957142,2484.8090732186774,3.256978307152291,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1244986.cif
mp-1244989,ZnS,S-Zn,0.9544999999999991,-0.559266711463392,0.40343163815714406,2298.268419005961,3.521333357741026,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1244989.cif
mp-1245004,ZnS,S-Zn,0.8065000000000001,-0.5124576044633921,0.450240745157143,2338.3135716626093,3.461028215789759,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245004.cif
mp-1245034,ZnS,S-Zn,1.2473,-0.539814619363392,0.42288373025714404,2478.0106348494173,3.265913848420675,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245034.cif
mp-1245035,ZnS,S-Zn,1.2791000000000001,-0.525697826363392,0.43700052325714306,2421.5644553210377,3.342041642172807,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245035.cif
mp-1245050,ZnS,S-Zn,0.8749,-0.477818905563392,0.48487944405714406,2322.1462980700703,3.4851246261333593,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245050.cif
mp-1245054,ZnS,S-Zn,0.9214,-0.48650828286339204,0.47619006675714204,2438.8863681258176,3.318305171842643,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245054.cif
mp-1245062,ZnS,S-Zn,1.2026,-0.504933200963391,0.457765148657143,2372.096933462147,3.411736314281427,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245062.cif
mp-1245068,ZnS,S-Zn,0.8571000000000001,-0.488498657863392,0.47419969175714205,2307.4525405286226,3.507317748357403,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245068.cif
mp-1245070,ZnS,S-Zn,1.3621,-0.557810008363392,0.404888341257143,2434.980536780617,3.323627900364432,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245070.cif
mp-1245082,ZnS,S-Zn,0.8792000000000001,-0.48935116446339105,0.473347185157143,2408.0838528463414,3.360750598166495,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245082.cif
mp-1245117,ZnS,S-Zn,0.34229999999999905,-0.5502282788633921,0.41247007075714304,2382.666807148384,3.396601331167333,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245117.cif
mp-1245121,ZnS,S-Zn,1.0069,-0.5531619673633911,0.409536382257144,2400.8987700036114,3.37080819483124,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245121.cif
mp-1245122,ZnS,S-Zn,1.273699999999999,-0.563008799863391,0.39968954975714305,2350.569076453085,3.442982948240086,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245122.cif
mp-1245136,ZnS,S-Zn,1.0437,-0.518709822563391,0.44398852705714303,2378.6682585429953,3.402311028375854,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245136.cif
mp-1245169,ZnS,S-Zn,0.9117999999999991,-0.511093959963392,0.45160438965714306,2376.0502759796927,3.406059766791562,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245169.cif
mp-1245194,ZnS,S-Zn,1.2387000000000001,-0.5629282242633911,0.399770125357143,2527.0330421917224,3.202557748065416,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245194.cif
mp-1245197,ZnS,S-Zn,0.8638,-0.507706792263392,0.45499155735714303,2425.529327505108,3.336578600438042,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245197.cif
mp-1245199,ZnS,S-Zn,1.253299999999999,-0.546143316563392,0.41655503305714303,2378.481400509168,3.402578320417362,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245199.cif
mp-1245201,ZnS,S-Zn,0.8819999999999991,-0.5147890784633921,0.447909271157143,2358.1995722803117,3.4318423868861743,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245201.cif
mp-1245213,ZnS,S-Zn,0.8508000000000001,-0.549567934763392,0.413130414857143,2357.5104403792257,3.432845560415247,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245213.cif
mp-1245216,ZnS,S-Zn,0.8635,-0.49521420646339204,0.46748414315714304,2286.8000931097704,3.538992880607663,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245216.cif
mp-1245220,ZnS,S-Zn,1.0574,-0.524696191963391,0.438002157657143,2397.8298400440794,3.375122418503077,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245220.cif
mp-1245222,ZnS,S-Zn,0.47600000000000003,-0.5025299930633921,0.46016835655714405,2418.422053664449,3.346384158474641,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245222.cif
mp-1245236,ZnS,S-Zn,0.8346,-0.533589992463391,0.429108357157144,2393.058730277403,3.381851496787245,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245236.cif
mp-1245238,ZnS,S-Zn,1.2996,-0.502598606463392,0.460099743157144,2419.848123798667,3.344412060118927,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245238.cif
mp-1245246,ZnS,S-Zn,1.0438,-0.541073670363391,0.42162467925714403,2326.7999649713634,3.478154276570149,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245246.cif
mp-1245248,ZnS,S-Zn,0.793199999999999,-0.508590539963393,0.45410780965714304,2398.296071298702,3.374466291188975,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245248.cif
mp-1245280,ZnS,S-Zn,1.1832,-0.5261338309633921,0.436564518657142,2342.7832214693335,3.454425136190244,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245280.cif
mp-1245296,ZnS,S-Zn,0.823399999999999,-0.48856356566339104,0.47413478395714304,2361.327679035657,3.427296143919131,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245296.cif
mp-1245300,ZnS,S-Zn,1.144199999999999,-0.560009433363392,0.40268891625714404,2435.751286996472,3.3225761973702452,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245300.cif
mp-1245310,ZnS,S-Zn,0.585,-0.516922992563393,0.44577535705714205,2431.095717979061,3.328938959102771,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245310.cif
mp-1245316,ZnS,S-Zn,0.6392,-0.49061181586339203,0.47208653375714404,2428.825233332597,3.332050877034095,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245316.cif
mp-1245317,ZnS,S-Zn,1.170599999999999,-0.543908413663392,0.41878993595714303,2407.2709811777554,3.361885434654698,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245317.cif
mp-1245319,ZnS,S-Zn,1.4226,-0.5269728761633921,0.435725473457143,2366.3626003790646,3.4200038690571,100,"['S', 'Zn']",Triclinic,P1,False,data\tmc_data\cif\mp-1245319.cif
mp-13456,ZnS,S-Zn,2.0416,-0.961893837906249,0.000804511714285,195.5221102272339,4.139158092904608,10,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-13456.cif
mp-18377,ZnS,S-Zn,2.0462,-0.9104130257633921,0.052285323857143004,405.95115441196947,3.9871640520945393,20,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-18377.cif
mp-543011,ZnS,S-Zn,2.0396,-0.9500676567633921,0.012630692857142,284.34144030145967,3.984701257907226,14,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-543011.cif
mp-553880,ZnS,S-Zn,2.0298,-0.9622840304447121,0.000414319175824,1017.3360865803754,4.136631015977919,52,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-553880.cif
mp-553916,ZnS,S-Zn,2.0251,-0.9624453570312491,0.00025299258928500003,938.2087131860818,4.140470222531364,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-553916.cif
mp-554004,ZnS,S-Zn,2.0279,-0.961685718191964,0.0010126314285700002,1096.4154453279523,4.133526938798199,56,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554004.cif
mp-554115,ZnS,S-Zn,2.0169,-0.9623385472395831,0.00035980238095200003,939.6311802203596,4.134202143606421,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554115.cif
mp-554253,ZnS,S-Zn,1.9769,-0.9619794758293271,0.0007188737912090001,1017.7059296272139,4.135127728855325,52,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554253.cif
mp-554405,ZnS,S-Zn,2.0715,-0.9607977189062511,0.0019006307142850002,195.63819592429417,4.136702043613275,10,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-554405.cif
mp-554503,ZnS,S-Zn,2.0191,-0.962185640870535,0.000512708749999,1096.325724752779,4.133865216379459,56,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554503.cif
mp-554608,ZnS,S-Zn,2.015,-0.9624897537139431,0.00020859590659200002,1017.4905302384507,4.136003121754603,52,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554608.cif
mp-554630,ZnS,S-Zn,1.9824000000000002,-0.9619329605729161,0.000765389047618,940.2307651818815,4.131565763767565,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554630.cif
mp-554681,ZnS,S-Zn,2.0164,-0.9624981687276771,0.000200180892857,1094.925724940317,4.13915088132992,56,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554681.cif
mp-554713,ZnS,S-Zn,2.034,-0.962012003489583,0.000686346130951,938.3285976671797,4.1399412200845,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554713.cif
mp-554820,ZnS,S-Zn,2.0195,-0.962698349620534,0.0,1094.3999128517012,4.141139565305906,56,"['S', 'Zn']",Trigonal,P3m1,True,data\tmc_data\cif\mp-554820.cif
mp-554829,ZnS,S-Zn,2.0216,-0.9624573849479161,0.000240964672618,939.1168277839166,4.13646643797577,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554829.cif
mp-554889,ZnS,S-Zn,2.0385,-0.962055389739583,0.0006429598809520001,939.3856136595164,4.135282873167822,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554889.cif
mp-554961,ZnS,S-Zn,2.018,-0.9621898253348211,0.000508524285713,1095.545036428172,4.136811019794761,56,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554961.cif
mp-554986,ZnS,S-Zn,2.0291,-0.9617009913222161,0.0009973582983180001,1376.7396969722602,3.997283655978585,68,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554986.cif
mp-554999,ZnS,S-Zn,2.0197,-0.9622275199479161,0.00047082967261800006,938.38491544128,4.139692758850113,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-554999.cif
mp-555079,ZnS,S-Zn,2.018799999999999,-0.9626829801562491,1.536946428615238e-05,1095.5658133276033,4.136732567085231,56,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555079.cif
mp-555151,ZnS,S-Zn,2.0233,-0.962192134441963,0.0005062151785710001,1095.7084429965078,4.136194083695638,56,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555151.cif
mp-555214,ZnS,S-Zn,1.596,-0.948980154675481,0.013718194945054002,1014.2969910184012,4.149025430112542,52,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555214.cif
mp-555280,ZnS,S-Zn,2.0347,-0.962023470572916,0.000674879047618,234.58666022245666,4.139861614235314,12,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-555280.cif
mp-555311,ZnS,S-Zn,2.0305,-0.96197231390625,0.0007260357142850001,1017.8018903608638,4.134737859378411,52,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555311.cif
mp-555381,ZnS,S-Zn,2.0142,-0.9624543522395831,0.000243997380952,938.102174696848,4.140940447901398,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555381.cif
mp-555410,ZnS,S-Zn,2.064,-0.961571241406249,0.001127108214285,156.44462063376088,4.138445523331442,8,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-555410.cif
mp-555543,ZnS,S-Zn,2.025,-0.962111316614583,0.000587033005952,938.2251895833623,4.14039751074205,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555543.cif
mp-555583,ZnS,S-Zn,2.03,-0.962250998072916,0.000447351547618,939.2889252522513,4.135708550404982,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555583.cif
mp-555594,ZnS,S-Zn,2.0252,-0.962455199739583,0.00024314988095100001,938.1990805271352,4.140512733484914,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555594.cif
mp-555628,ZnS,S-Zn,2.036,-0.9620438711979161,0.0006544784226170001,938.6258387491231,4.138630196504454,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555628.cif
mp-555664,ZnS,S-Zn,2.0194,-0.962668218281249,3.0131339286754152e-05,937.9759569096516,4.141497669370025,48,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555664.cif
mp-555666,ZnS,S-Zn,1.858099999999999,-0.9624169718750011,0.00028137774553500003,1251.1950852149266,4.139642475017291,64,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555666.cif
mp-555763,ZnS,S-Zn,2.0639,-0.9611227455729161,0.001575604047619,117.32830780091152,4.138627446645342,6,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-555763.cif
mp-555773,ZnS,S-Zn,2.0281,-0.9623161397395831,0.00038220988095300006,703.8226389555459,4.139493060245037,36,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555773.cif
mp-555779,ZnS,S-Zn,2.0195,-0.9625231364062501,0.00017521321428500003,625.5876647054982,4.139707839129861,32,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555779.cif
mp-555782,ZnS,S-Zn,1.9917,-0.9623346909062501,0.000363658714285,781.817768462268,4.140591107212218,40,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-555782.cif
mp-555858,ZnS,S-Zn,2.0194,-0.9114680992633931,0.051230250357141,407.0522505291348,3.976378579589337,20,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-555858.cif
mp-556000,ZnS,S-Zn,2.0254,-0.962087775724432,0.0006105738961030001,860.871918989195,4.136395195341013,44,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556000.cif
mp-556005,ZnS,S-Zn,2.0389,-0.9615223076562511,0.001176041964285,312.560765385015,4.142794692184443,16,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556005.cif
mp-556105,ZnS,S-Zn,2.010799999999999,-0.9112306617633921,0.05146768785714401,405.31321389033525,3.993439627200566,20,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-556105.cif
mp-556152,ZnS,S-Zn,2.0263,-0.9619858852951401,0.000712464325395,703.9167460004576,4.138939648976525,36,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556152.cif
mp-556155,ZnS,S-Zn,2.0223,-0.9623498061562501,0.000348543464285,781.8216806407379,4.140570387997359,40,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556155.cif
mp-556161,ZnS,S-Zn,1.4296,-0.9621339131919641,0.00056443642857,547.4391265878817,4.139330346759543,28,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556161.cif
mp-556207,ZnS,S-Zn,2.0276,-0.96210754340625,0.000590806214285,781.9956571680393,4.139649203780353,40,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556207.cif
mp-556280,ZnS,S-Zn,2.0238,-0.9623396429062511,0.00035870671428500005,781.8761387171566,4.140281995133783,40,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556280.cif
mp-556363,ZnS,S-Zn,2.0282,-0.9622874519618051,0.00041089765873000004,703.7521789342534,4.139907508367396,36,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556363.cif
mp-556392,ZnS,S-Zn,2.0369,-0.961798177477677,0.0009001721428570001,547.9458089811175,4.135502731378398,28,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556392.cif
mp-556395,ZnS,S-Zn,1.9563000000000001,-0.9621301714062511,0.000568178214285,312.41883261585133,4.144676775661342,16,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556395.cif
mp-556448,ZnS,S-Zn,2.015799999999999,-0.9625760230729171,0.000122326547618,703.738605527868,4.139987357116019,36,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556448.cif
mp-556468,ZnS,S-Zn,2.032899999999999,-0.951108138638392,0.011590210982143,323.74639718611894,3.999658655900763,16,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-556468.cif
mp-556485,ZnS,S-Zn,0.0,-0.75210467843006,0.210593671190475,495.3875307001958,3.920794326389074,24,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556485.cif
mp-556543,ZnS,S-Zn,2.0163,-0.9625815027698871,0.00011684685064800001,860.8162146556264,4.136662865877198,44,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556543.cif
mp-556576,ZnS,S-Zn,2.0892,-0.9495130923883931,0.013185257232143002,323.99433261578207,3.996597932340106,16,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-556576.cif
mp-556716,ZnS,S-Zn,1.213299999999999,-0.9617246374776781,0.0009737121428560001,547.5421727421269,4.138551334485021,28,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556716.cif
mp-556732,ZnS,S-Zn,2.0239,-0.962344216656249,0.000354132964286,781.7290596531898,4.141060971932565,40,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556732.cif
mp-556775,ZnS,S-Zn,2.0399,-0.9619322998437501,0.000766049776785,625.7453896855881,4.138664387036938,32,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556775.cif
mp-556784,ZnS,S-Zn,1.992,-0.9626265420880671,7.180753246771587e-05,860.0179119636547,4.140502680206261,44,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556784.cif
mp-556815,ZnS,S-Zn,2.0421,-0.9617357624776771,0.000962587142858,547.5848904962562,4.138228481131274,28,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556815.cif
mp-556950,ZnS,S-Zn,2.032299999999999,-0.9622242404687511,0.00047410915178500005,625.5037031536903,4.140263513368803,32,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556950.cif
mp-556989,ZnS,S-Zn,2.0305,-0.9617217564062501,0.0009765932142860002,705.0317461793645,4.13239396011343,36,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-556989.cif
mp-557009,ZnS,S-Zn,2.0302,-0.9621058091562501,0.000592540464285,781.9485419329196,4.139898632655899,40,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-557009.cif
mp-557026,ZnS,S-Zn,2.023,-0.9622953394618061,0.00040301015872900003,703.7083016729217,4.140165637770164,36,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-557026.cif
mp-557054,ZnS,S-Zn,1.689499999999999,-0.96143963033482,0.001258719285713,548.3203329263071,4.132678023438001,28,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-557054.cif
mp-557058,ZnS,S-Zn,0.0,-0.7549285563467261,0.207769793273808,494.0271897235915,3.9315905280839822,24,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-557058.cif
mp-557062,ZnS,S-Zn,2.0301,-0.9621078659062501,0.000590483714285,782.7085659514288,4.135878717029721,40,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-557062.cif
mp-557151,ZnS,S-Zn,2.0574,-0.9511080561383931,0.011590293482143,323.74255997424905,3.9997060625119643,16,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-557151.cif
mp-557175,ZnS,S-Zn,2.027199999999999,-0.9623006405729161,0.00039770904762,703.6637143353962,4.14042797751988,36,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-557175.cif
mp-557308,ZnS,S-Zn,2.0245,-0.9623428774062501,0.00035547221428600004,391.1102609000953,4.138459180418014,20,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-557308.cif
mp-557346,ZnS,S-Zn,2.0258,-0.9622990758506941,0.00039927376984200005,703.7403436138152,4.139977132245565,36,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-557346.cif
mp-557418,ZnS,S-Zn,2.018199999999999,-0.962115688156249,0.000582661464285,781.890449366201,4.140206217097838,40,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-557418.cif
mp-560588,ZnS,S-Zn,2.0701,-0.959653981406251,0.0030443682142840003,78.24665654456005,4.13715785761638,4,"['S', 'Zn']",Hexagonal,P6_3mc,False,data\tmc_data\cif\mp-560588.cif
mp-560725,ZnS,S-Zn,2.0215,-0.962524704218751,0.00017364540178500001,625.4751534265004,4.140452495126357,32,"['S', 'Zn']",Hexagonal,P6_3mc,False,data\tmc_data\cif\mp-560725.cif
mp-561118,ZnS,S-Zn,2.0338,-0.9621595995312511,0.000538750089285,312.6469831439459,4.14165224561266,16,"['S', 'Zn']",Hexagonal,P6_3mc,False,data\tmc_data\cif\mp-561118.cif
mp-561196,ZnS,S-Zn,2.0271,-0.9624634303348211,0.00023491928571300002,547.3295125287475,4.140159333304246,28,"['S', 'Zn']",Hexagonal,P6_3mc,False,data\tmc_data\cif\mp-561196.cif
mp-561258,ZnS,S-Zn,2.0288,-0.9623525084062501,0.000345841214285,390.9493542994755,4.140162483905286,20,"['S', 'Zn']",Hexagonal,P6_3mc,False,data\tmc_data\cif\mp-561258.cif
mp-561286,ZnS,S-Zn,2.0218,-0.9625883041562501,0.00011004546428500001,782.1918670666643,4.138610788290733,40,"['S', 'Zn']",Hexagonal,P6_3mc,False,data\tmc_data\cif\mp-561286.cif
mp-581258,ZnS,S-Zn,2.0381,-0.9508194417633931,0.011878907857141002,486.97346727750545,3.988538904577278,24,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-581258.cif
mp-581405,ZnS,S-Zn,1.8885,-0.9619335808883931,0.0007647687321430001,1619.0128067700862,3.998964907527228,80,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-581405.cif
mp-581412,ZnS,S-Zn,2.0264,-0.9513546975967261,0.011343652023809,486.8952199130244,3.989179889833755,24,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-581412.cif
mp-581425,ZnS,S-Zn,2.018399999999999,-0.962029152457838,0.000669197162697,1456.5769499305761,4.000432561751981,72,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-581425.cif
mp-581476,ZnS,S-Zn,2.0243,-0.95136465093006,0.011333698690474,487.23233702134837,3.986419767635655,24,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-581476.cif
mp-581601,ZnS,S-Zn,2.0265,-0.95136552718006,0.011332822440476,486.99466245902653,3.988365313750514,24,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-581601.cif
mp-581602,ZnS,S-Zn,2.0385,-0.9508279367633931,0.011870412857142,486.9808619390813,3.988478339783698,24,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-581602.cif
mp-582680,ZnS,S-Zn,1.9845000000000002,-0.961858802041169,0.000839547579365,1456.1103543853246,4.001714459107337,72,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-582680.cif
mp-608468,ZnS,S-Zn,1.9806,-0.9109926692633931,0.051705680357141,491.1288868256888,3.954792055272825,24,"['S', 'Zn']",Trigonal,R3m,False,data\tmc_data\cif\mp-608468.cif
mp-647075,ZnS,S-Zn,1.9988000000000001,-0.961838825904019,0.0008595237165170001,2593.357952286581,3.994435334097854,128,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-647075.cif
mp-680085,ZnS,S-Zn,2.0155,-0.9622368147179371,0.000461534902598,1780.6575298703926,3.999541079378795,88,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-680085.cif
mp-680087,ZnS,S-Zn,2.0198,-0.9621155848315741,0.00058276478896,1781.10753534158,3.99853057589585,88,"['S', 'Zn']",Trigonal,P3m1,False,data\tmc_data\cif\mp-680087.cif
